fecha,home,away,prob_home,confianza,bucket,pick_home,resultado_home,acerto,year
2026-04-01,Toronto Blue Jays,Colorado Rockies,0.6354,63.5,60-65,1,0,0,2026
2026-04-01,St. Louis Cardinals,New York Mets,0.4468,55.3,55-60,0,1,0,2026
2026-04-01,Seattle Mariners,New York Yankees,0.3992,60.1,60-65,0,0,1,2026
2026-04-01,San Diego Padres,San Francisco Giants,0.7294,72.9,70-75,1,1,1,2026
2026-04-01,Philadelphia Phillies,Washington Nationals,0.5291,52.9,50-55,1,1,1,2026
2026-04-01,Milwaukee Brewers,Tampa Bay Rays,0.6043,60.4,60-65,1,1,1,2026
2026-04-01,Miami Marlins,Chicago White Sox,0.8521,85.2,85-90,1,1,1,2026
2026-04-01,Los Angeles Dodgers,Cleveland Guardians,0.8456,84.6,80-85,1,0,0,2026
2026-04-01,Kansas City Royals,Minnesota Twins,0.6448,64.5,60-65,1,1,1,2026
2026-04-01,Houston Astros,Boston Red Sox,0.6809,68.1,65-70,1,1,1,2026
2026-04-01,Cincinnati Reds,Pittsburgh Pirates,0.2231,77.7,75-80,0,0,1,2026
2026-04-01,Chicago Cubs,Los Angeles Angels,0.8938,89.4,85-90,1,1,1,2026
2026-04-01,Baltimore Orioles,Texas Rangers,0.6238,62.4,60-65,1,1,1,2026
2026-04-01,Atlanta Braves,Oakland Athletics,0.7935,79.4,75-80,1,1,1,2026
2026-04-01,Arizona Diamondbacks,Detroit Tigers,0.5122,51.2,50-55,1,1,1,2026
2026-04-02,San Francisco Giants,New York Mets,0.7178,71.8,70-75,1,1,1,2026
2026-04-02,Kansas City Royals,Minnesota Twins,0.4905,50.9,50-55,0,0,1,2026
2026-04-02,Arizona Diamondbacks,Atlanta Braves,0.276,72.4,70-75,0,0,1,2026
2026-04-03,Washington Nationals,Los Angeles Dodgers,0.5192,51.9,50-55,1,0,0,2026
2026-04-03,Texas Rangers,Cincinnati Reds,0.6303,63.0,60-65,1,0,0,2026
2026-04-03,San Francisco Giants,New York Mets,0.1323,86.8,85-90,0,0,1,2026
2026-04-03,Pittsburgh Pirates,Baltimore Orioles,0.4152,58.5,55-60,0,1,0,2026
2026-04-03,New York Yankees,Miami Marlins,0.5673,56.7,55-60,1,1,1,2026
2026-04-03,Minnesota Twins,Tampa Bay Rays,0.2908,70.9,70-75,0,1,0,2026
2026-04-03,Los Angeles Angels,Seattle Mariners,0.5524,55.2,55-60,1,0,0,2026
2026-04-03,Detroit Tigers,St. Louis Cardinals,0.483,51.7,50-55,0,1,0,2026
2026-04-03,Colorado Rockies,Philadelphia Phillies,0.302,69.8,65-70,0,0,1,2026
2026-04-03,Cleveland Guardians,Chicago Cubs,0.4512,54.9,50-55,0,1,0,2026
2026-04-03,Chicago White Sox,Toronto Blue Jays,0.3956,60.4,60-65,0,0,1,2026
2026-04-03,Boston Red Sox,San Diego Padres,0.5808,58.1,55-60,1,1,1,2026
2026-04-03,Oakland Athletics,Houston Astros,0.5341,53.4,50-55,1,1,1,2026
2026-04-03,Arizona Diamondbacks,Atlanta Braves,0.4666,53.3,50-55,0,0,1,2026
2026-04-04,Washington Nationals,Los Angeles Dodgers,0.5909,59.1,55-60,1,0,0,2026
2026-04-04,Texas Rangers,Cincinnati Reds,0.478,52.2,50-55,0,0,1,2026
2026-04-04,Pittsburgh Pirates,Baltimore Orioles,0.4497,55.0,55-60,0,1,0,2026
2026-04-04,New York Yankees,Miami Marlins,0.3737,62.6,60-65,0,1,0,2026
2026-04-04,Minnesota Twins,Tampa Bay Rays,0.1784,82.2,80-85,0,0,1,2026
2026-04-04,Kansas City Royals,Milwaukee Brewers,0.0755,92.4,90-95,0,0,1,2026
2026-04-04,Detroit Tigers,St. Louis Cardinals,0.7412,74.1,70-75,1,1,1,2026
2026-04-04,Colorado Rockies,Philadelphia Phillies,0.2104,79.0,75-80,0,0,1,2026
2026-04-04,Chicago White Sox,Toronto Blue Jays,0.7089,70.9,70-75,1,1,1,2026
2026-04-04,Boston Red Sox,San Diego Padres,0.4923,50.8,50-55,0,0,1,2026
2026-04-04,Oakland Athletics,Houston Astros,0.1316,86.8,85-90,0,0,1,2026
2026-04-04,Arizona Diamondbacks,Atlanta Braves,0.2373,76.3,75-80,0,1,0,2026
2026-04-05,Washington Nationals,Los Angeles Dodgers,0.8207,82.1,80-85,1,0,0,2026
2026-04-05,Texas Rangers,Cincinnati Reds,0.7759,77.6,75-80,1,0,0,2026
2026-04-05,San Francisco Giants,New York Mets,0.2683,73.2,70-75,0,0,1,2026
2026-04-05,Pittsburgh Pirates,Baltimore Orioles,0.8211,82.1,80-85,1,1,1,2026
2026-04-05,New York Yankees,Miami Marlins,0.7014,70.1,70-75,1,0,0,2026
2026-04-05,Minnesota Twins,Tampa Bay Rays,0.262,73.8,70-75,0,0,1,2026
2026-04-05,Los Angeles Angels,Seattle Mariners,0.191,80.9,80-85,0,1,0,2026
2026-04-05,Kansas City Royals,Milwaukee Brewers,0.3316,66.8,65-70,0,0,1,2026
2026-04-05,Detroit Tigers,St. Louis Cardinals,0.4069,59.3,55-60,0,0,1,2026
2026-04-05,Colorado Rockies,Philadelphia Phillies,0.5786,57.9,55-60,1,1,1,2026
2026-04-05,Cleveland Guardians,Chicago Cubs,0.7288,72.9,70-75,1,0,0,2026
2026-04-05,Chicago White Sox,Toronto Blue Jays,0.8194,81.9,80-85,1,1,1,2026
2026-04-05,Boston Red Sox,San Diego Padres,0.6155,61.6,60-65,1,0,0,2026
2026-04-05,Oakland Athletics,Houston Astros,0.5701,57.0,55-60,1,1,1,2026
2026-04-05,Arizona Diamondbacks,Atlanta Braves,0.5364,53.6,50-55,1,1,1,2026
2026-04-06,Washington Nationals,St. Louis Cardinals,0.7673,76.7,75-80,1,1,1,2026
2026-04-06,Toronto Blue Jays,Los Angeles Dodgers,0.3236,67.6,65-70,0,0,1,2026
2026-04-06,Texas Rangers,Seattle Mariners,0.5668,56.7,55-60,1,1,1,2026
2026-04-06,Tampa Bay Rays,Chicago Cubs,0.6837,68.4,65-70,1,1,1,2026
2026-04-06,San Francisco Giants,Philadelphia Phillies,0.5207,52.1,50-55,1,0,0,2026
2026-04-06,Pittsburgh Pirates,San Diego Padres,0.4764,52.4,50-55,0,0,1,2026
2026-04-06,Minnesota Twins,Detroit Tigers,0.47,53.0,50-55,0,1,0,2026
2026-04-06,Miami Marlins,Cincinnati Reds,0.5248,52.5,50-55,1,0,0,2026
2026-04-06,Los Angeles Angels,Atlanta Braves,0.4916,50.8,50-55,0,1,0,2026
2026-04-06,Colorado Rockies,Houston Astros,0.1549,84.5,80-85,0,1,0,2026
2026-04-06,Cleveland Guardians,Kansas City Royals,0.265,73.5,70-75,0,0,1,2026
2026-04-06,Chicago White Sox,Baltimore Orioles,0.3524,64.8,60-65,0,0,1,2026
2026-04-06,Boston Red Sox,Milwaukee Brewers,0.3803,62.0,60-65,0,0,1,2026
2026-04-07,Washington Nationals,St. Louis Cardinals,0.6761,67.6,65-70,1,0,0,2026
2026-04-07,Toronto Blue Jays,Los Angeles Dodgers,0.2713,72.9,70-75,0,0,1,2026
2026-04-07,Texas Rangers,Seattle Mariners,0.4886,51.1,50-55,0,1,0,2026
2026-04-07,Tampa Bay Rays,Chicago Cubs,0.4195,58.0,55-60,0,0,1,2026
2026-04-07,San Francisco Giants,Philadelphia Phillies,0.5903,59.0,55-60,1,1,1,2026
2026-04-07,Pittsburgh Pirates,San Diego Padres,0.7267,72.7,70-75,1,1,1,2026
2026-04-07,New York Yankees,Oakland Athletics,0.6373,63.7,60-65,1,1,1,2026
2026-04-07,New York Mets,Arizona Diamondbacks,0.5471,54.7,50-55,1,1,1,2026
2026-04-07,Minnesota Twins,Detroit Tigers,0.4138,58.6,55-60,0,1,0,2026
2026-04-07,Miami Marlins,Cincinnati Reds,0.7232,72.3,70-75,1,0,0,2026
2026-04-07,Los Angeles Angels,Atlanta Braves,0.1174,88.3,85-90,0,0,1,2026
2026-04-07,Colorado Rockies,Houston Astros,0.3935,60.6,60-65,0,1,0,2026
2026-04-07,Cleveland Guardians,Kansas City Royals,0.3527,64.7,60-65,0,1,0,2026
2026-04-07,Chicago White Sox,Baltimore Orioles,0.252,74.8,70-75,0,0,1,2026
2026-04-07,Boston Red Sox,Milwaukee Brewers,0.5739,57.4,55-60,1,1,1,2026
2026-04-08,Washington Nationals,St. Louis Cardinals,0.4705,52.9,50-55,0,0,1,2026
2026-04-08,Toronto Blue Jays,Los Angeles Dodgers,0.1842,81.6,80-85,0,1,0,2026
2026-04-08,Texas Rangers,Seattle Mariners,0.7914,79.1,75-80,1,1,1,2026
2026-04-08,Tampa Bay Rays,Chicago Cubs,0.3907,60.9,60-65,0,0,1,2026
2026-04-08,San Francisco Giants,Philadelphia Phillies,0.8297,83.0,80-85,1,1,1,2026
2026-04-08,Pittsburgh Pirates,San Diego Padres,0.7607,76.1,75-80,1,0,0,2026
2026-04-08,New York Yankees,Oakland Athletics,0.8199,82.0,80-85,1,0,0,2026
2026-04-08,New York Mets,Arizona Diamondbacks,0.5029,50.3,50-55,1,0,0,2026
2026-04-08,Minnesota Twins,Detroit Tigers,0.3024,69.8,65-70,0,1,0,2026
2026-04-08,Miami Marlins,Cincinnati Reds,0.6346,63.5,60-65,1,1,1,2026
2026-04-08,Los Angeles Angels,Atlanta Braves,0.1602,84.0,80-85,0,0,1,2026
2026-04-08,Colorado Rockies,Houston Astros,0.7282,72.8,70-75,1,1,1,2026
2026-04-08,Cleveland Guardians,Kansas City Royals,0.8495,84.9,80-85,1,1,1,2026
2026-04-08,Chicago White Sox,Baltimore Orioles,0.2394,76.1,75-80,0,0,1,2026
2026-04-08,Boston Red Sox,Milwaukee Brewers,0.5113,51.1,50-55,1,1,1,2026
2026-04-09,San Diego Padres,Colorado Rockies,0.209,79.1,75-80,0,1,0,2026
2026-04-09,New York Yankees,Oakland Athletics,0.5314,53.1,50-55,1,0,0,2026
2026-04-09,New York Mets,Arizona Diamondbacks,0.7676,76.8,75-80,1,0,0,2026
2026-04-09,Minnesota Twins,Detroit Tigers,0.6554,65.5,65-70,1,1,1,2026
2026-04-09,Miami Marlins,Cincinnati Reds,0.7798,78.0,75-80,1,1,1,2026
2026-04-09,Kansas City Royals,Chicago White Sox,0.6725,67.3,65-70,1,0,0,2026
2026-04-10,Toronto Blue Jays,Minnesota Twins,0.7676,76.8,75-80,1,1,1,2026
2026-04-10,Tampa Bay Rays,New York Yankees,0.7018,70.2,70-75,1,1,1,2026
2026-04-10,St. Louis Cardinals,Boston Red Sox,0.3246,67.5,65-70,0,1,0,2026
2026-04-10,Seattle Mariners,Houston Astros,0.7036,70.4,70-75,1,1,1,2026
2026-04-10,San Diego Padres,Colorado Rockies,0.2715,72.9,70-75,0,1,0,2026
2026-04-10,Philadelphia Phillies,Arizona Diamondbacks,0.5874,58.7,55-60,1,0,0,2026
2026-04-10,New York Mets,Oakland Athletics,0.6819,68.2,65-70,1,0,0,2026
2026-04-10,Milwaukee Brewers,Washington Nationals,0.2567,74.3,70-75,0,0,1,2026
2026-04-10,Los Angeles Dodgers,Texas Rangers,0.7286,72.9,70-75,1,1,1,2026
2026-04-10,Kansas City Royals,Chicago White Sox,0.764,76.4,75-80,1,1,1,2026
2026-04-10,Detroit Tigers,Miami Marlins,0.679,67.9,65-70,1,1,1,2026
2026-04-10,Cincinnati Reds,Los Angeles Angels,0.3259,67.4,65-70,0,0,1,2026
2026-04-10,Chicago Cubs,Pittsburgh Pirates,0.7568,75.7,75-80,1,0,0,2026
2026-04-10,Baltimore Orioles,San Francisco Giants,0.3744,62.6,60-65,0,0,1,2026
2026-04-10,Atlanta Braves,Cleveland Guardians,0.7271,72.7,70-75,1,1,1,2026
2026-04-11,Toronto Blue Jays,Minnesota Twins,0.3893,61.1,60-65,0,0,1,2026
2026-04-11,Tampa Bay Rays,New York Yankees,0.4779,52.2,50-55,0,1,0,2026
2026-04-11,St. Louis Cardinals,Boston Red Sox,0.5325,53.3,50-55,1,0,0,2026
2026-04-11,Seattle Mariners,Houston Astros,0.6461,64.6,60-65,1,1,1,2026
2026-04-11,San Diego Padres,Colorado Rockies,0.2119,78.8,75-80,0,1,0,2026
2026-04-11,Philadelphia Phillies,Arizona Diamondbacks,0.5807,58.1,55-60,1,1,1,2026
2026-04-11,New York Mets,Oakland Athletics,0.7321,73.2,70-75,1,0,0,2026
2026-04-11,Milwaukee Brewers,Washington Nationals,0.3006,69.9,65-70,0,0,1,2026
2026-04-11,Los Angeles Dodgers,Texas Rangers,0.4248,57.5,55-60,0,1,0,2026
2026-04-11,Kansas City Royals,Chicago White Sox,0.7911,79.1,75-80,1,1,1,2026
2026-04-11,Detroit Tigers,Miami Marlins,0.6458,64.6,60-65,1,1,1,2026
2026-04-11,Cincinnati Reds,Los Angeles Angels,0.8113,81.1,80-85,1,1,1,2026
2026-04-11,Chicago Cubs,Pittsburgh Pirates,0.3511,64.9,60-65,0,0,1,2026
2026-04-11,Baltimore Orioles,San Francisco Giants,0.7358,73.6,70-75,1,1,1,2026
2026-04-11,Atlanta Braves,Cleveland Guardians,0.4343,56.6,55-60,0,0,1,2026
2026-04-12,Toronto Blue Jays,Minnesota Twins,0.3076,69.2,65-70,0,0,1,2026
2026-04-12,Tampa Bay Rays,New York Yankees,0.8242,82.4,80-85,1,1,1,2026
2026-04-12,St. Louis Cardinals,Boston Red Sox,0.3727,62.7,60-65,0,0,1,2026
2026-04-12,Seattle Mariners,Houston Astros,0.7163,71.6,70-75,1,1,1,2026
2026-04-12,Philadelphia Phillies,Arizona Diamondbacks,0.4394,56.1,55-60,0,0,1,2026
2026-04-12,New York Mets,Oakland Athletics,0.8583,85.8,85-90,1,0,0,2026
2026-04-12,Milwaukee Brewers,Washington Nationals,0.499,50.1,50-55,0,0,1,2026
2026-04-12,Los Angeles Dodgers,Texas Rangers,0.4785,52.1,50-55,0,0,1,2026
2026-04-12,Kansas City Royals,Chicago White Sox,0.6141,61.4,60-65,1,0,0,2026
2026-04-12,Detroit Tigers,Miami Marlins,0.3186,68.1,65-70,0,1,0,2026
2026-04-12,Cincinnati Reds,Los Angeles Angels,0.2482,75.2,75-80,0,0,1,2026
2026-04-12,Chicago Cubs,Pittsburgh Pirates,0.6046,60.5,60-65,1,1,1,2026
2026-04-12,Baltimore Orioles,San Francisco Giants,0.7657,76.6,75-80,1,1,1,2026
2026-04-12,Atlanta Braves,Cleveland Guardians,0.85,85.0,85-90,1,1,1,2026
2026-04-13,St. Louis Cardinals,Cleveland Guardians,0.3033,69.7,65-70,0,0,1,2026
2026-04-13,Seattle Mariners,Houston Astros,0.3968,60.3,60-65,0,1,0,2026
2026-04-13,Philadelphia Phillies,Chicago Cubs,0.8409,84.1,80-85,1,1,1,2026
2026-04-13,New York Yankees,Los Angeles Angels,0.6,60.0,60-65,1,1,1,2026
2026-04-13,Minnesota Twins,Boston Red Sox,0.7681,76.8,75-80,1,1,1,2026
2026-04-13,Los Angeles Dodgers,New York Mets,0.8942,89.4,85-90,1,1,1,2026
2026-04-13,Baltimore Orioles,Arizona Diamondbacks,0.4624,53.8,50-55,0,1,0,2026
2026-04-13,Atlanta Braves,Miami Marlins,0.838,83.8,80-85,1,0,0,2026
2026-04-13,Oakland Athletics,Texas Rangers,0.3081,69.2,65-70,0,0,1,2026
2026-04-14,St. Louis Cardinals,Cleveland Guardians,0.3604,64.0,60-65,0,1,0,2026
2026-04-14,San Diego Padres,Seattle Mariners,0.501,50.1,50-55,1,1,1,2026
2026-04-14,Pittsburgh Pirates,Washington Nationals,0.6958,69.6,65-70,1,0,0,2026
2026-04-14,Philadelphia Phillies,Chicago Cubs,0.2985,70.2,70-75,0,0,1,2026
2026-04-14,New York Yankees,Los Angeles Angels,0.215,78.5,75-80,0,0,1,2026
2026-04-14,Minnesota Twins,Boston Red Sox,0.75,75.0,75-80,1,1,1,2026
2026-04-14,Milwaukee Brewers,Toronto Blue Jays,0.3739,62.6,60-65,0,0,1,2026
2026-04-14,Los Angeles Dodgers,New York Mets,0.5773,57.7,55-60,1,1,1,2026
2026-04-14,Detroit Tigers,Kansas City Royals,0.6634,66.3,65-70,1,1,1,2026
2026-04-14,Cincinnati Reds,San Francisco Giants,0.3082,69.2,65-70,0,1,0,2026
2026-04-14,Chicago White Sox,Tampa Bay Rays,0.1014,89.9,85-90,0,0,1,2026
2026-04-14,Baltimore Orioles,Arizona Diamondbacks,0.5541,55.4,55-60,1,0,0,2026
2026-04-14,Atlanta Braves,Miami Marlins,0.6509,65.1,65-70,1,1,1,2026
2026-04-14,Oakland Athletics,Texas Rangers,0.5693,56.9,55-60,1,1,1,2026
2026-04-15,St. Louis Cardinals,Cleveland Guardians,0.6452,64.5,60-65,1,1,1,2026
2026-04-15,San Diego Padres,Seattle Mariners,0.7738,77.4,75-80,1,1,1,2026
2026-04-15,Pittsburgh Pirates,Washington Nationals,0.6188,61.9,60-65,1,1,1,2026
2026-04-15,Philadelphia Phillies,Chicago Cubs,0.342,65.8,65-70,0,0,1,2026
2026-04-15,New York Yankees,Los Angeles Angels,0.4565,54.3,50-55,0,1,0,2026
2026-04-15,Minnesota Twins,Boston Red Sox,0.3372,66.3,65-70,0,0,1,2026
2026-04-15,Milwaukee Brewers,Toronto Blue Jays,0.764,76.4,75-80,1,1,1,2026
2026-04-15,Los Angeles Dodgers,New York Mets,0.8729,87.3,85-90,1,1,1,2026
2026-04-15,Houston Astros,Colorado Rockies,0.8604,86.0,85-90,1,1,1,2026
2026-04-15,Detroit Tigers,Kansas City Royals,0.4257,57.4,55-60,0,1,0,2026
2026-04-15,Cincinnati Reds,San Francisco Giants,0.4979,50.2,50-55,0,1,0,2026
2026-04-15,Chicago White Sox,Tampa Bay Rays,0.4239,57.6,55-60,0,0,1,2026
2026-04-15,Baltimore Orioles,Arizona Diamondbacks,0.5389,53.9,50-55,1,0,0,2026
2026-04-15,Atlanta Braves,Miami Marlins,0.6115,61.2,60-65,1,1,1,2026
2026-04-15,Oakland Athletics,Texas Rangers,0.767,76.7,75-80,1,1,1,2026
2026-04-16,San Diego Padres,Seattle Mariners,0.5075,50.8,50-55,1,1,1,2026
2026-04-16,Pittsburgh Pirates,Washington Nationals,0.5887,58.9,55-60,1,0,0,2026
2026-04-16,New York Yankees,Los Angeles Angels,0.2805,71.9,70-75,0,0,1,2026
2026-04-16,Milwaukee Brewers,Toronto Blue Jays,0.5762,57.6,55-60,1,1,1,2026
2026-04-16,Houston Astros,Colorado Rockies,0.8203,82.0,80-85,1,0,0,2026
2026-04-16,Detroit Tigers,Kansas City Royals,0.516,51.6,50-55,1,1,1,2026
2026-04-16,Cleveland Guardians,Baltimore Orioles,0.6531,65.3,65-70,1,1,1,2026
2026-04-16,Cincinnati Reds,San Francisco Giants,0.4089,59.1,55-60,0,0,1,2026
2026-04-16,Chicago White Sox,Tampa Bay Rays,0.2923,70.8,70-75,0,0,1,2026
2026-04-16,Oakland Athletics,Texas Rangers,0.283,71.7,70-75,0,0,1,2026
2026-04-17,Chicago Cubs,New York Mets,0.6211,62.1,60-65,1,1,1,2026
2026-04-17,Cleveland Guardians,Baltimore Orioles,0.4132,58.7,55-60,0,0,1,2026
2026-04-17,Philadelphia Phillies,Atlanta Braves,0.2883,71.2,70-75,0,0,1,2026
2026-04-17,Washington Nationals,San Francisco Giants,0.448,55.2,55-60,0,0,1,2026
2026-04-17,Pittsburgh Pirates,Tampa Bay Rays,0.5326,53.3,50-55,1,1,1,2026
2026-04-17,New York Yankees,Kansas City Royals,0.544,54.4,50-55,1,1,1,2026
2026-04-17,Miami Marlins,Milwaukee Brewers,0.4652,53.5,50-55,0,0,1,2026
2026-04-17,Boston Red Sox,Detroit Tigers,0.673,67.3,65-70,1,1,1,2026
2026-04-17,Houston Astros,St. Louis Cardinals,0.4267,57.3,55-60,0,0,1,2026
2026-04-17,Minnesota Twins,Cincinnati Reds,0.5225,52.2,50-55,1,0,0,2026
2026-04-17,Colorado Rockies,Los Angeles Dodgers,0.3442,65.6,65-70,0,0,1,2026
2026-04-17,Los Angeles Angels,San Diego Padres,0.606,60.6,60-65,1,1,1,2026
2026-04-17,Seattle Mariners,Texas Rangers,0.5396,54.0,50-55,1,0,0,2026
2026-04-17,Arizona Diamondbacks,Toronto Blue Jays,0.498,50.2,50-55,0,1,0,2026
2026-04-17,Oakland Athletics,Chicago White Sox,0.6293,62.9,60-65,1,0,0,2026
2026-04-18,New York Yankees,Kansas City Royals,0.4281,57.2,55-60,0,1,0,2026
2026-04-18,Minnesota Twins,Cincinnati Reds,0.7975,79.7,75-80,1,0,0,2026
2026-04-18,Chicago Cubs,New York Mets,0.3977,60.2,60-65,0,1,0,2026
2026-04-18,Pittsburgh Pirates,Tampa Bay Rays,0.5795,57.9,55-60,1,0,0,2026
2026-04-18,Washington Nationals,San Francisco Giants,0.5458,54.6,50-55,1,0,0,2026
2026-04-18,Oakland Athletics,Chicago White Sox,0.5865,58.7,55-60,1,1,1,2026
2026-04-18,Boston Red Sox,Detroit Tigers,0.38,62.0,60-65,0,0,1,2026
2026-04-18,Miami Marlins,Milwaukee Brewers,0.5293,52.9,50-55,1,0,0,2026
2026-04-18,Cleveland Guardians,Baltimore Orioles,0.6733,67.3,65-70,1,1,1,2026
2026-04-18,Houston Astros,St. Louis Cardinals,0.5151,51.5,50-55,1,0,0,2026
2026-04-18,Seattle Mariners,Texas Rangers,0.3423,65.8,65-70,0,1,0,2026
2026-04-18,Philadelphia Phillies,Atlanta Braves,0.557,55.7,55-60,1,0,0,2026
2026-04-18,Colorado Rockies,Los Angeles Dodgers,0.3019,69.8,65-70,0,1,0,2026
2026-04-18,Arizona Diamondbacks,Toronto Blue Jays,0.4671,53.3,50-55,0,1,0,2026
2026-04-18,Los Angeles Angels,San Diego Padres,0.4371,56.3,55-60,0,0,1,2026
2026-04-19,Washington Nationals,San Francisco Giants,0.3841,61.6,60-65,0,1,0,2026
2026-04-19,Pittsburgh Pirates,Tampa Bay Rays,0.4859,51.4,50-55,0,1,0,2026
2026-04-19,New York Yankees,Kansas City Royals,0.4894,51.1,50-55,0,1,0,2026
2026-04-19,Cleveland Guardians,Baltimore Orioles,0.4644,53.6,50-55,0,1,0,2026
2026-04-19,Miami Marlins,Milwaukee Brewers,0.6755,67.5,65-70,1,1,1,2026
2026-04-19,Houston Astros,St. Louis Cardinals,0.4728,52.7,50-55,0,0,1,2026
2026-04-19,Minnesota Twins,Cincinnati Reds,0.5027,50.3,50-55,1,0,0,2026
2026-04-19,Chicago Cubs,New York Mets,0.5794,57.9,55-60,1,1,1,2026
2026-04-19,Colorado Rockies,Los Angeles Dodgers,0.3449,65.5,65-70,0,1,0,2026
2026-04-19,Oakland Athletics,Chicago White Sox,0.3225,67.7,65-70,0,0,1,2026
2026-04-19,Los Angeles Angels,San Diego Padres,0.4152,58.5,55-60,0,0,1,2026
2026-04-19,Seattle Mariners,Texas Rangers,0.467,53.3,50-55,0,1,0,2026
2026-04-19,Arizona Diamondbacks,Toronto Blue Jays,0.4204,58.0,55-60,0,0,1,2026
2026-04-19,Boston Red Sox,Detroit Tigers,0.5189,51.9,50-55,1,0,0,2026
2026-04-19,Philadelphia Phillies,Atlanta Braves,0.165,83.5,80-85,0,0,1,2026
2026-04-20,Boston Red Sox,Detroit Tigers,0.439,56.1,55-60,0,1,0,2026
2026-04-20,Cleveland Guardians,Houston Astros,0.376,62.4,60-65,0,0,1,2026
2026-04-20,Tampa Bay Rays,Cincinnati Reds,0.6074,60.7,60-65,1,0,0,2026
2026-04-20,Miami Marlins,St. Louis Cardinals,0.6674,66.7,65-70,1,1,1,2026
2026-04-20,Washington Nationals,Atlanta Braves,0.3102,69.0,65-70,0,0,1,2026
2026-05-01,Chicago Cubs,Arizona Diamondbacks,0.4724,52.8,50-55,0,1,0,2026
2026-05-01,Detroit Tigers,Texas Rangers,0.3707,62.9,60-65,0,0,1,2026
